match ID,champion name,kill,death,assist,win
KR_5279293156,Illaoi,17,5,19,True
KR_5279293156,Taliyah,6,6,29,True
KR_5279293156,Neeko,12,7,22,True
KR_5279293156,Sivir,10,5,27,True
KR_5279293156,Lux,10,4,27,True
KR_5279293156,Samira,1,15,5,False
KR_5279293156,Garen,4,9,5,False
KR_5279293156,XinZhao,8,11,10,False
KR_5279293156,Vladimir,6,11,12,False
KR_5279293156,Viego,8,9,8,False
KR_5279484752,DrMundo,8,7,12,False
KR_5279484752,Leona,3,9,9,False
KR_5279484752,Annie,5,6,15,False
KR_5279484752,Janna,2,9,17,False
KR_5279484752,Warwick,7,11,7,False
KR_5279484752,Cassiopeia,3,5,26,True
KR_5279484752,Pyke,12,5,13,True
KR_5279484752,Ezreal,13,3,21,True
KR_5279484752,Viego,4,9,21,True
KR_5279484752,Velkoz,10,3,21,True
KR_5279537449,Kaisa,16,6,12,True
KR_5279537449,Malphite,3,8,19,True
KR_5279537449,Nasus,4,9,18,True
KR_5279537449,Nidalee,16,8,11,True
KR_5279537449,MissFortune,10,11,16,True
KR_5279537449,Leblanc,24,14,8,False
KR_5279537449,Jinx,9,9,9,False
KR_5279537449,Karma,6,7,22,False
KR_5279537449,Sona,1,10,28,False
KR_5279537449,Bard,2,9,18,False
KR_5279599244,Ziggs,11,12,35,False
KR_5279599244,Jayce,20,12,33,False
KR_5279599244,Sivir,5,18,41,False
KR_5279599244,Samira,24,20,29,False
KR_5279599244,Pyke,15,15,18,False
KR_5279599244,Ashe,13,13,39,True
KR_5279599244,MonkeyKing,25,16,36,True
KR_5279599244,MissFortune,23,15,26,True
KR_5279599244,Maokai,7,15,38,True
KR_5279599244,Singed,9,16,32,True
KR_5279609272,Illaoi,14,7,6,False
KR_5279609272,Tristana,13,10,8,False
KR_5279609272,Cassiopeia,4,12,11,False
KR_5279609272,Sona,0,11,27,False
KR_5279609272,Soraka,2,10,22,False
KR_5279609272,Zed,19,8,16,True
KR_5279609272,Braum,3,5,39,True
KR_5279609272,Caitlyn,5,7,28,True
KR_5279609272,Veigar,20,8,19,True
KR_5279609272,MissFortune,3,5,32,True
KR_5279610925,Jinx,7,9,19,True
KR_5279610925,Caitlyn,5,6,12,True
KR_5279610925,Irelia,10,7,9,True
KR_5279610925,Quinn,6,9,13,True
KR_5279610925,Neeko,4,8,18,True
KR_5279610925,Blitzcrank,3,8,17,False
KR_5279610925,Mordekaiser,4,6,12,False
KR_5279610925,Veigar,11,5,15,False
KR_5279610925,Varus,12,6,16,False
KR_5279610925,Chogath,8,7,17,False
KR_5279625821,Diana,10,10,14,False
KR_5279625821,Rumble,12,9,19,False
KR_5279625821,Ornn,5,6,24,False
KR_5279625821,Xayah,2,10,26,False
KR_5279625821,MissFortune,11,10,18,False
KR_5279625821,Syndra,11,5,19,True
KR_5279625821,Pantheon,13,8,20,True
KR_5279625821,Nunu,3,11,22,True
KR_5279625821,Nasus,7,7,15,True
KR_5279625821,Darius,11,9,17,True
KR_5279662135,Viego,8,11,14,False
KR_5279662135,Varus,6,5,25,False
KR_5279662135,Nidalee,13,7,21,False
KR_5279662135,Mordekaiser,12,9,11,False
KR_5279662135,Velkoz,9,7,21,False
KR_5279662135,Illaoi,10,8,13,True
KR_5279662135,Ryze,9,8,7,True
KR_5279662135,Caitlyn,3,10,11,True
KR_5279662135,Tryndamere,10,11,12,True
KR_5279662135,KogMaw,7,11,14,True
KR_5279666857,Ashe,11,8,42,True
KR_5279666857,Pyke,13,8,27,True
KR_5279666857,Twitch,22,13,35,True
KR_5279666857,Caitlyn,20,10,30,True
KR_5279666857,Lulu,8,6,45,True
KR_5279666857,Irelia,9,17,10,False
KR_5279666857,Zyra,12,14,23,False
KR_5279666857,Renekton,5,16,13,False
KR_5279666857,Xayah,8,14,17,False
KR_5279666857,Akali,11,13,12,False
KR_5279691265,Nunu,9,17,36,True
KR_5279691265,Pyke,18,18,24,True
KR_5279691265,Xerath,18,15,38,True
KR_5279691265,Teemo,14,16,28,True
KR_5279691265,Caitlyn,15,15,27,True
KR_5279691265,Ashe,9,14,44,False
KR_5279691265,Gragas,4,13,36,False
KR_5279691265,Brand,13,16,37,False
KR_5279691265,Irelia,26,15,21,False
KR_5279691265,Kindred,29,16,23,False
KR_5279703616,Aphelios,7,9,15,True
KR_5279703616,Galio,5,7,24,True
KR_5279703616,Senna,4,9,25,True
KR_5279703616,LeeSin,15,11,17,True
KR_5279703616,Lillia,17,12,11,True
KR_5279703616,Ziggs,2,13,25,False
KR_5279703616,Kassadin,15,6,17,False
KR_5279703616,Yone,7,10,25,False
KR_5279703616,Leblanc,15,9,20,False
KR_5279703616,Khazix,9,10,20,False
KR_5279706186,Varus,18,8,15,False
KR_5279706186,TahmKench,2,12,21,False
KR_5279706186,Tristana,5,13,15,False
KR_5279706186,Thresh,8,9,23,False
KR_5279706186,Kayle,6,10,24,False
KR_5279706186,Jhin,6,4,37,True
KR_5279706186,Karma,2,9,36,True
KR_5279706186,Katarina,18,8,17,True
KR_5279706186,Amumu,7,11,31,True
KR_5279706186,LeeSin,19,9,25,True
KR_5279724094,Ryze,5,9,12,False
KR_5279724094,Nidalee,8,10,20,False
KR_5279724094,Twitch,8,12,18,False
KR_5279724094,Ezreal,11,7,15,False
KR_5279724094,Galio,9,10,13,False
KR_5279724094,Diana,9,6,10,True
KR_5279724094,Urgot,9,10,23,True
KR_5279724094,Neeko,12,10,15,True
KR_5279724094,Graves,12,10,16,True
KR_5279724094,Velkoz,6,5,19,True
KR_5279731975,Ornn,4,6,31,True
KR_5279731975,Sona,2,10,42,True
KR_5279731975,Syndra,21,8,22,True
KR_5279731975,Vayne,10,7,25,True
KR_5279731975,Kaisa,13,5,28,True
KR_5279731975,Poppy,3,8,22,False
KR_5279731975,MasterYi,12,11,12,False
KR_5279731975,Amumu,5,12,22,False
KR_5279731975,Swain,5,12,19,False
KR_5279731975,TwistedFate,11,7,20,False
KR_5279738016,Lissandra,14,10,20,False
KR_5279738016,Darius,8,14,16,False
KR_5279738016,Morgana,8,8,22,False
KR_5279738016,Taric,1,10,36,False
KR_5279738016,Lucian,12,9,21,False
KR_5279738016,Nidalee,11,7,26,True
KR_5279738016,Draven,6,12,18,True
KR_5279738016,Tristana,14,7,27,True
KR_5279738016,Annie,9,7,25,True
KR_5279738016,MonkeyKing,10,10,21,True
KR_5279744511,Annie,3,6,6,False
KR_5279744511,Varus,4,4,10,False
KR_5279744511,Yuumi,4,5,7,False
KR_5279744511,Alistar,3,5,9,False
KR_5279744511,Teemo,3,7,7,False
KR_5279744511,Jinx,2,3,14,True
KR_5279744511,MonkeyKing,6,4,11,True
KR_5279744511,Galio,3,5,15,True
KR_5279744511,Gragas,5,2,11,True
KR_5279744511,Khazix,11,3,9,True
KR_5279746442,Ahri,9,8,17,True
KR_5279746442,MissFortune,6,7,17,True
KR_5279746442,MonkeyKing,6,5,12,True
KR_5279746442,DrMundo,12,5,18,True
KR_5279746442,Janna,4,5,27,True
KR_5279746442,Orianna,9,6,16,False
KR_5279746442,Zac,7,11,11,False
KR_5279746442,Lucian,2,9,9,False
KR_5279746442,Graves,9,7,11,False
KR_5279746442,Shyvana,3,4,6,False
KR_5279755644,Pyke,20,7,17,True
KR_5279755644,Orianna,8,6,41,True
KR_5279755644,Talon,13,6,29,True
KR_5279755644,Syndra,13,7,27,True
KR_5279755644,Singed,6,8,31,True
KR_5279755644,MissFortune,12,8,14,False
KR_5279755644,Khazix,10,16,11,False
KR_5279755644,Sylas,5,12,6,False
KR_5279755644,Xayah,2,12,16,False
KR_5279755644,Sett,5,12,10,False
KR_5279762190,Malphite,11,7,16,True
KR_5279762190,Ezreal,8,5,19,True
KR_5279762190,Zilean,5,9,28,True
KR_5279762190,Jinx,7,8,17,True
KR_5279762190,Thresh,5,3,29,True
KR_5279762190,Soraka,1,5,24,False
KR_5279762190,Chogath,5,6,9,False
KR_5279762190,Jax,6,11,12,False
KR_5279762190,MissFortune,5,7,11,False
KR_5279762190,Zed,15,7,7,False
KR_5279765200,Anivia,18,7,19,True
KR_5279765200,TahmKench,7,7,16,True
KR_5279765200,Zac,3,9,19,True
KR_5279765200,Karthus,9,11,21,True
KR_5279765200,Caitlyn,9,6,14,True
KR_5279765200,Velkoz,4,7,24,False
KR_5279765200,Vladimir,2,10,18,False
KR_5279765200,Varus,11,8,22,False
KR_5279765200,Vayne,10,10,10,False
KR_5279765200,Viego,12,11,9,False
KR_5279768370,Nidalee,9,9,13,False
KR_5279768370,Evelynn,18,9,9,False
KR_5279768370,Sona,2,8,26,False
KR_5279768370,Gwen,4,9,13,False
KR_5279768370,Rakan,2,5,26,False
KR_5279768370,Riven,20,7,13,True
KR_5279768370,Morgana,5,6,28,True
KR_5279768370,Ashe,2,8,20,True
KR_5279768370,Shyvana,6,9,14,True
KR_5279768370,Jinx,7,5,21,True
KR_5279780579,Nautilus,0,2,7,False
KR_5279780579,Aphelios,3,10,17,False
KR_5279780579,Katarina,17,12,15,False
KR_5279780579,MasterYi,4,10,13,False
KR_5279780579,Draven,14,8,19,False
KR_5279780579,Rell,6,7,25,True
KR_5279780579,Yasuo,7,9,12,True
KR_5279780579,Varus,12,6,19,True
KR_5279780579,Nunu,8,9,24,True
KR_5279780579,Corki,9,7,16,True
KR_5279803524,Nidalee,5,8,11,True
KR_5279803524,Varus,11,7,16,True
KR_5279803524,Lillia,9,8,10,True
KR_5279803524,Zilean,9,7,12,True
KR_5279803524,Illaoi,4,6,11,True
KR_5279803524,Malphite,11,7,4,False
KR_5279803524,Seraphine,6,7,19,False
KR_5279803524,TwistedFate,6,9,17,False
KR_5279803524,JarvanIV,5,8,17,False
KR_5279803524,Gangplank,8,7,10,False
KR_5279809405,Thresh,2,4,16,False
KR_5279809405,Pyke,2,6,5,False
KR_5279809405,Leona,3,10,13,False
KR_5279809405,Veigar,9,5,9,False
KR_5279809405,Heimerdinger,5,6,10,False
KR_5279809405,Pantheon,13,4,11,True
KR_5279809405,Brand,3,5,18,True
KR_5279809405,Draven,6,3,12,True
KR_5279809405,Diana,4,5,17,True
KR_5279809405,Sylas,5,4,11,True
KR_5279833443,Yuumi,1,3,30,True
KR_5279833443,Orianna,8,6,16,True
KR_5279833443,Mordekaiser,5,6,17,True
KR_5279833443,Quinn,20,4,11,True
KR_5279833443,Velkoz,5,5,21,True
KR_5279833443,Brand,3,7,14,False
KR_5279833443,Rammus,5,10,13,False
KR_5279833443,Ahri,4,9,14,False
KR_5279833443,Zyra,6,6,12,False
KR_5279833443,Gwen,6,7,7,False
KR_5279851325,Katarina,17,16,17,False
KR_5279851325,Nasus,9,12,29,False
KR_5279851325,Varus,11,11,20,False
KR_5279851325,Samira,11,14,16,False
KR_5279851325,Chogath,14,15,14,False
KR_5279851325,MissFortune,10,10,33,True
KR_5279851325,Malphite,7,12,36,True
KR_5279851325,KogMaw,19,14,25,True
KR_5279851325,Heimerdinger,7,14,36,True
KR_5279851325,Kaisa,25,13,14,True
KR_5279855583,Ryze,1,12,7,True
KR_5279855583,Zilean,7,5,25,True
KR_5279855583,Nidalee,9,4,18,True
KR_5279855583,Annie,6,7,16,True
KR_5279855583,Twitch,15,8,15,True
KR_5279855583,Renekton,6,7,12,False
KR_5279855583,Graves,3,9,11,False
KR_5279855583,Chogath,5,7,19,False
KR_5279855583,Jhin,11,7,15,False
KR_5279855583,Ahri,11,8,14,False
KR_5279857218,Lucian,6,12,16,False
KR_5279857218,Jhin,13,6,9,False
KR_5279857218,Kalista,7,11,12,False
KR_5279857218,Xayah,4,10,15,False
KR_5279857218,Vayne,3,10,11,False
KR_5279857218,Quinn,9,7,14,True
KR_5279857218,Xerath,7,4,29,True
KR_5279857218,Kassadin,16,8,15,True
KR_5279857218,Ekko,11,6,13,True
KR_5279857218,TahmKench,6,8,15,True
KR_5279860387,Nidalee,6,7,10,True
KR_5279860387,Caitlyn,16,7,12,True
KR_5279860387,Braum,1,11,21,True
KR_5279860387,Tristana,12,7,9,True
KR_5279860387,Bard,8,9,23,True
KR_5279860387,Brand,7,9,27,False
KR_5279860387,Sivir,6,7,26,False
KR_5279860387,Jhin,9,8,22,False
KR_5279860387,Xayah,11,9,23,False
KR_5279860387,MasterYi,8,10,17,False
KR_5279860620,Ryze,6,12,21,False
KR_5279860620,Nidalee,12,12,19,False
KR_5279860620,Teemo,11,12,15,False
KR_5279860620,Thresh,2,10,22,False
KR_5279860620,Soraka,11,10,19,False
KR_5279860620,Fiora,17,9,14,True
KR_5279860620,Karthus,13,10,27,True
KR_5279860620,Xerath,8,6,27,True
KR_5279860620,Akali,7,10,10,True
KR_5279860620,Kaisa,11,8,27,True
KR_5279865391,Ezreal,13,4,29,True
KR_5279865391,Zed,15,13,20,True
KR_5279865391,Viego,12,8,18,True
KR_5279865391,Volibear,5,11,29,True
KR_5279865391,Cassiopeia,14,9,25,True
KR_5279865391,Leona,7,11,17,False
KR_5279865391,Jhin,9,7,20,False
KR_5279865391,Karthus,15,18,27,False
KR_5279865391,Swain,7,11,25,False
KR_5279865391,Teemo,7,12,24,False
KR_5279870448,Karthus,18,10,22,False
KR_5279870448,Zed,11,12,19,False
KR_5279870448,FiddleSticks,6,13,26,False
KR_5279870448,Aphelios,17,10,16,False
KR_5279870448,Janna,4,8,29,False
KR_5279870448,Leona,6,10,30,True
KR_5279870448,Sona,3,11,42,True
KR_5279870448,Fizz,13,13,16,True
KR_5279870448,Xayah,13,7,20,True
KR_5279870448,Swain,18,15,20,True
KR_5279886915,Udyr,16,11,17,True
KR_5279886915,Lucian,16,6,21,True
KR_5279886915,Rell,5,7,31,True
KR_5279886915,Braum,2,8,37,True
KR_5279886915,Caitlyn,5,10,22,True
KR_5279886915,Thresh,0,9,31,False
KR_5279886915,Kaisa,11,8,17,False
KR_5279886915,MasterYi,9,11,16,False
KR_5279886915,Pantheon,8,10,21,False
KR_5279886915,Tristana,12,6,22,False
KR_5279899526,Swain,6,11,13,False
KR_5279899526,Sivir,5,9,16,False
KR_5279899526,Nasus,12,9,7,False
KR_5279899526,Blitzcrank,4,12,13,False
KR_5279899526,Irelia,4,13,14,False
KR_5279899526,Fizz,13,8,18,True
KR_5279899526,Jhin,12,4,24,True
KR_5279899526,Ashe,6,6,34,True
KR_5279899526,Lulu,10,9,25,True
KR_5279899526,Ryze,13,5,28,True
KR_5279901972,Akali,9,11,7,False
KR_5279901972,Zyra,4,6,9,False
KR_5279901972,Katarina,7,11,10,False
KR_5279901972,Nautilus,2,9,16,False
KR_5279901972,Annie,2,8,11,False
KR_5279901972,Jinx,10,5,19,True
KR_5279901972,Riven,6,6,19,True
KR_5279901972,KogMaw,7,5,27,True
KR_5279901972,Jhin,10,4,24,True
KR_5279901972,Nasus,12,4,19,True
KR_5279908688,Velkoz,2,5,29,True
KR_5279908688,Zilean,5,5,22,True
KR_5279908688,Cassiopeia,20,3,18,True
KR_5279908688,Aatrox,13,3,20,True
KR_5279908688,Blitzcrank,7,6,26,True
KR_5279908688,Veigar,2,9,8,False
KR_5279908688,DrMundo,6,11,8,False
KR_5279908688,Shyvana,3,9,4,False
KR_5279908688,Caitlyn,5,7,6,False
KR_5279908688,Amumu,5,11,4,False
KR_5279930050,Teemo,5,5,17,True
KR_5279930050,Nautilus,4,3,26,True
KR_5279930050,Jhin,9,1,21,True
KR_5279930050,Leblanc,12,3,16,True
KR_5279930050,Morgana,6,1,27,True
KR_5279930050,Urgot,3,8,6,False
KR_5279930050,Fizz,1,8,6,False
KR_5279930050,Tryndamere,3,6,7,False
KR_5279930050,Jinx,3,6,3,False
KR_5279930050,Brand,2,8,5,False
KR_5279941074,Pantheon,9,14,25,True
KR_5279941074,Malphite,10,13,32,True
KR_5279941074,Aatrox,18,12,28,True
KR_5279941074,Vladimir,16,9,32,True
KR_5279941074,Ziggs,12,9,36,True
KR_5279941074,Yasuo,14,10,19,False
KR_5279941074,XinZhao,7,15,21,False
KR_5279941074,Lux,19,10,31,False
KR_5279941074,Singed,9,17,29,False
KR_5279941074,Illaoi,8,13,21,False
KR_5279961234,Akali,23,10,11,True
KR_5279961234,MissFortune,8,6,28,True
KR_5279961234,Pantheon,14,6,21,True
KR_5279961234,Mordekaiser,7,6,19,True
KR_5279961234,Nidalee,5,3,33,True
KR_5279961234,Seraphine,9,11,12,False
KR_5279961234,Kalista,3,13,10,False
KR_5279961234,Zyra,5,6,15,False
KR_5279961234,Yasuo,11,14,7,False
KR_5279961234,Riven,3,13,13,False
KR_5279969976,Sona,5,6,37,True
KR_5279969976,Riven,11,7,21,True
KR_5279969976,Senna,13,7,32,True
KR_5279969976,Graves,8,6,25,True
KR_5279969976,Katarina,19,10,18,True
KR_5279969976,Zac,1,14,16,False
KR_5279969976,Draven,6,11,14,False
KR_5279969976,Akali,12,10,11,False
KR_5279969976,Xayah,5,10,18,False
KR_5279969976,Talon,11,11,6,False
KR_5280021720,Mordekaiser,16,10,20,False
KR_5280021720,Rumble,4,17,31,False
KR_5280021720,Yone,10,16,16,False
KR_5280021720,Lucian,12,13,26,False
KR_5280021720,Brand,11,14,29,False
KR_5280021720,Jinx,17,9,30,True
KR_5280021720,MasterYi,17,12,36,True
KR_5280021720,Samira,14,11,20,True
KR_5280021720,Gragas,21,7,18,True
KR_5280021720,Nautilus,1,14,38,True
KR_5280022149,Chogath,10,9,28,True
KR_5280022149,Garen,11,11,24,True
KR_5280022149,Taliyah,16,8,23,True
KR_5280022149,Aatrox,12,10,24,True
KR_5280022149,Lulu,4,9,38,True
KR_5280022149,Volibear,3,12,33,False
KR_5280022149,Kaisa,14,7,18,False
KR_5280022149,Khazix,18,10,15,False
KR_5280022149,Tryndamere,8,10,15,False
KR_5280022149,Darius,4,14,23,False
KR_5280022879,Twitch,10,8,7,False
KR_5280022879,Garen,4,5,6,False
KR_5280022879,Morgana,1,11,13,False
KR_5280022879,Alistar,4,8,13,False
KR_5280022879,Sivir,2,7,12,False
KR_5280022879,Ashe,2,3,24,True
KR_5280022879,Varus,2,5,17,True
KR_5280022879,Jinx,10,3,19,True
KR_5280022879,Leblanc,15,4,12,True
KR_5280022879,Aatrox,10,6,13,True
KR_5280035889,Shyvana,10,7,20,True
KR_5280035889,Urgot,7,12,20,True
KR_5280035889,Katarina,14,11,20,True
KR_5280035889,Jhin,18,8,25,True
KR_5280035889,Graves,5,9,24,True
KR_5280035889,Tryndamere,16,14,20,False
KR_5280035889,Nautilus,2,11,29,False
KR_5280035889,Kaisa,8,8,21,False
KR_5280035889,Shaco,15,8,23,False
KR_5280035889,Yone,6,13,20,False
KR_5280048723,Heimerdinger,10,8,24,False
KR_5280048723,Jax,11,19,11,False
KR_5280048723,Jhin,19,7,27,False
KR_5280048723,Vladimir,5,14,25,False
KR_5280048723,Morgana,8,9,32,False
KR_5280048723,Thresh,3,9,34,True
KR_5280048723,Ezreal,11,5,17,True
KR_5280048723,Samira,19,16,21,True
KR_5280048723,Sylas,22,10,21,True
KR_5280048723,Zyra,2,13,31,True
KR_5280064637,Pantheon,5,11,8,False
KR_5280064637,Malphite,4,9,7,False
KR_5280064637,Ashe,1,7,13,False
KR_5280064637,Jayce,9,5,12,False
KR_5280064637,Twitch,5,8,10,False
KR_5280064637,Ornn,3,5,27,True
KR_5280064637,Kaisa,11,4,22,True
KR_5280064637,Sivir,11,5,22,True
KR_5280064637,Neeko,11,6,20,True
KR_5280064637,Quinn,4,4,22,True
KR_5280067950,Vayne,18,5,6,False
KR_5280067950,Lulu,0,5,23,False
KR_5280067950,Thresh,1,9,21,False
KR_5280067950,Cassiopeia,4,8,10,False
KR_5280067950,Blitzcrank,1,10,15,False
KR_5280067950,Akali,6,6,9,True
KR_5280067950,Aphelios,13,4,21,True
KR_5280067950,Nidalee,11,3,20,True
KR_5280067950,Kaisa,3,6,18,True
KR_5280067950,Ashe,4,5,17,True
KR_5280081041,Xerath,8,4,8,False
KR_5280081041,Sivir,5,4,8,False
KR_5280081041,Nautilus,2,5,8,False
KR_5280081041,Gwen,1,5,3,False
KR_5280081041,Zilean,1,3,12,False
KR_5280081041,Singed,2,5,10,True
KR_5280081041,Quinn,2,3,11,True
KR_5280081041,MasterYi,8,4,7,True
KR_5280081041,Heimerdinger,2,4,10,True
KR_5280081041,Cassiopeia,7,1,10,True
KR_5280091054,Akali,7,3,1,True
KR_5280091054,MasterYi,10,4,8,True
KR_5280091054,Malphite,1,2,9,True
KR_5280091054,Ashe,3,2,13,True
KR_5280091054,Shyvana,2,2,11,True
KR_5280091054,Lucian,7,6,1,False
KR_5280091054,Anivia,1,3,9,False
KR_5280091054,Varus,1,6,7,False
KR_5280091054,Seraphine,2,4,8,False
KR_5280091054,Orianna,2,4,6,False
KR_5280096035,Malphite,12,12,18,True
KR_5280096035,Jhin,12,6,20,True
KR_5280096035,Seraphine,5,7,37,True
KR_5280096035,Braum,3,11,32,True
KR_5280096035,LeeSin,15,8,18,True
KR_5280096035,Blitzcrank,3,11,24,False
KR_5280096035,Taliyah,3,9,23,False
KR_5280096035,Graves,15,11,13,False
KR_5280096035,TwistedFate,11,9,23,False
KR_5280096035,Urgot,12,7,17,False
KR_5280096525,Vi,9,11,16,True
KR_5280096525,Viktor,3,8,25,True
KR_5280096525,Lissandra,14,6,27,True
KR_5280096525,Lucian,7,7,27,True
KR_5280096525,Ezreal,15,4,20,True
KR_5280096525,Kayn,6,10,15,False
KR_5280096525,Nautilus,1,11,21,False
KR_5280096525,Viego,18,11,7,False
KR_5280096525,Nasus,6,8,13,False
KR_5280096525,Syndra,5,9,17,False
KR_5280112757,Graves,21,6,15,False
KR_5280112757,Alistar,6,8,26,False
KR_5280112757,Soraka,0,8,30,False
KR_5280112757,Ryze,8,8,17,False
KR_5280112757,Pantheon,4,8,23,False
KR_5280112757,Sett,10,6,17,True
KR_5280112757,Zilean,3,10,20,True
KR_5280112757,Akali,14,6,11,True
KR_5280112757,MasterYi,10,12,14,True
KR_5280112757,Sona,1,5,29,True
KR_5280114835,Diana,15,10,28,False
KR_5280114835,Kindred,8,11,25,False
KR_5280114835,Vayne,4,13,20,False
KR_5280114835,Udyr,16,7,21,False
KR_5280114835,Veigar,8,7,25,False
KR_5280114835,Malphite,10,10,21,True
KR_5280114835,Zoe,13,7,20,True
KR_5280114835,Viego,9,9,22,True
KR_5280114835,Kassadin,8,14,18,True
KR_5280114835,Kayle,8,12,26,True
KR_5280143139,Kaisa,11,6,11,False
KR_5280143139,Nidalee,11,6,11,False
KR_5280143139,MissFortune,1,9,13,False
KR_5280143139,Ornn,3,11,11,False
KR_5280143139,Sivir,6,10,12,False
KR_5280143139,Fiora,4,9,15,True
KR_5280143139,Jhin,9,6,16,True
KR_5280143139,Blitzcrank,13,7,16,True
KR_5280143139,Lucian,5,4,22,True
KR_5280143139,Jinx,11,6,17,True
KR_5280145626,Ornn,4,12,20,False
KR_5280145626,Gangplank,14,11,14,False
KR_5280145626,Malphite,10,12,15,False
KR_5280145626,Xayah,5,9,9,False
KR_5280145626,Kindred,5,13,15,False
KR_5280145626,Kennen,12,7,24,True
KR_5280145626,Lulu,8,7,29,True
KR_5280145626,Velkoz,7,5,25,True
KR_5280145626,XinZhao,17,9,20,True
KR_5280145626,Kaisa,13,10,17,True
KR_5280158446,Sett,13,12,17,True
KR_5280158446,MasterYi,32,14,15,True
KR_5280158446,Illaoi,6,14,21,True
KR_5280158446,TwistedFate,3,10,29,True
KR_5280158446,Lux,8,7,37,True
KR_5280158446,Varus,18,10,19,False
KR_5280158446,Neeko,10,10,20,False
KR_5280158446,Leona,4,16,36,False
KR_5280158446,Lucian,11,12,26,False
KR_5280158446,Zed,14,14,18,False
KR_5280177688,Fiora,8,7,20,True
KR_5280177688,Camille,2,9,17,True
KR_5280177688,Samira,26,7,14,True
KR_5280177688,DrMundo,4,7,23,True
KR_5280177688,Pyke,12,9,12,True
KR_5280177688,Caitlyn,4,14,17,False
KR_5280177688,Corki,12,9,13,False
KR_5280177688,Lux,3,5,30,False
KR_5280177688,Xayah,11,11,21,False
KR_5280177688,Talon,9,13,16,False
KR_5280182146,Yorick,8,9,16,False
KR_5280182146,Rumble,8,13,14,False
KR_5280182146,Talon,8,12,8,False
KR_5280182146,Annie,9,7,14,False
KR_5280182146,Kaisa,2,5,17,False
KR_5280182146,Nidalee,8,6,14,True
KR_5280182146,Nami,3,5,38,True
KR_5280182146,Rengar,22,10,7,True
KR_5280182146,Jinx,10,8,24,True
KR_5280182146,DrMundo,3,6,21,True
KR_5280201429,Viktor,20,12,38,True
KR_5280201429,Kassadin,13,14,29,True
KR_5280201429,Lulu,3,12,48,True
KR_5280201429,Braum,5,11,47,True
KR_5280201429,Jhin,27,8,28,True
KR_5280201429,Hecarim,7,15,31,False
KR_5280201429,Ekko,10,13,21,False
KR_5280201429,Warwick,12,14,22,False
KR_5280201429,Maokai,3,14,27,False
KR_5280201429,Gangplank,23,12,19,False
KR_5280202804,Graves,1,8,8,False
KR_5280202804,Caitlyn,6,6,6,False
KR_5280202804,Garen,2,9,4,False
KR_5280202804,Cassiopeia,3,8,5,False
KR_5280202804,Jhin,4,4,8,False
KR_5280202804,Yone,11,3,15,True
KR_5280202804,Morgana,1,4,26,True
KR_5280202804,Varus,11,1,21,True
KR_5280202804,Quinn,5,4,13,True
KR_5280202804,Sylas,7,4,11,True
KR_5280208859,MissFortune,13,8,27,True
KR_5280208859,FiddleSticks,6,10,25,True
KR_5280208859,Zyra,11,9,29,True
KR_5280208859,Shaco,16,8,19,True
KR_5280208859,Ashe,11,8,24,True
KR_5280208859,Tristana,14,12,12,False
KR_5280208859,Illaoi,4,16,16,False
KR_5280208859,Leblanc,14,9,11,False
KR_5280208859,Ezreal,10,10,19,False
KR_5280208859,Soraka,1,10,36,False
KR_5280209341,XinZhao,10,7,18,True
KR_5280209341,MonkeyKing,12,6,23,True
KR_5280209341,Senna,8,3,36,True
KR_5280209341,Ziggs,13,3,29,True
KR_5280209341,Leona,3,6,37,True
KR_5280209341,Xerath,5,6,14,False
KR_5280209341,Galio,6,13,13,False
KR_5280209341,Blitzcrank,1,10,12,False
KR_5280209341,Riven,6,10,13,False
KR_5280209341,Nocturne,7,7,8,False
KR_5280215934,Morgana,2,1,32,True
KR_5280215934,Zyra,6,1,22,True
KR_5280215934,Soraka,3,2,29,True
KR_5280215934,Ashe,11,2,21,True
KR_5280215934,Rumble,13,3,16,True
KR_5280215934,AurelionSol,1,9,4,False
KR_5280215934,Veigar,3,7,3,False
KR_5280215934,Yasuo,3,6,4,False
KR_5280215934,Garen,2,5,2,False
KR_5280215934,Braum,0,8,5,False
KR_5280217071,Shyvana,8,9,19,True
KR_5280217071,Gnar,5,9,16,True
KR_5280217071,Sett,18,9,18,True
KR_5280217071,FiddleSticks,3,9,27,True
KR_5280217071,TwistedFate,10,6,25,True
KR_5280217071,Diana,7,8,20,False
KR_5280217071,Yone,6,10,19,False
KR_5280217071,Darius,11,11,13,False
KR_5280217071,Katarina,7,7,25,False
KR_5280217071,Jhin,11,8,18,False
KR_5280225039,Samira,23,17,14,True
KR_5280225039,Senna,6,5,37,True
KR_5280225039,Amumu,7,15,28,True
KR_5280225039,Jhin,21,5,28,True
KR_5280225039,Kaisa,8,7,39,True
KR_5280225039,Velkoz,10,14,23,False
KR_5280225039,DrMundo,6,14,31,False
KR_5280225039,Evelynn,17,13,15,False
KR_5280225039,Xayah,7,11,21,False
KR_5280225039,Gangplank,9,13,15,False
KR_5280225339,Jhin,11,4,21,True
KR_5280225339,Khazix,12,7,18,True
KR_5280225339,Shaco,3,5,19,True
KR_5280225339,Jax,10,6,20,True
KR_5280225339,Leona,3,8,19,True
KR_5280225339,Swain,9,7,18,False
KR_5280225339,MonkeyKing,3,7,16,False
KR_5280225339,Mordekaiser,13,10,8,False
KR_5280225339,Darius,4,9,14,False
